item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
003620,Helmet_Visor,11.6,44.3,46.2,11.87,8,N/A,2809,Crew_Quarters
003621,Laptop,14.7,46.1,45.8,15.52,8,N/A,3506,Crew_Quarters
003622,Battery_Pack,50,27.2,17.6,11.97,86,N/A,753,Power_Bay
003623,Fire_Extinguisher,37.8,11.2,38.2,8.09,48,N/A,1698,Crew_Quarters
003624,Medical_Scanner,10.1,12.6,31.5,2,12,01-11-2025,69,Lab
003625,Asteroid_Sample_Container,20.8,28.4,11.5,4.7,24,N/A,3104,Storage_Bay
003626,LED_Work_Light,42.6,23.4,21.5,10.72,97,N/A,4066,Maintenance_Bay
003627,Scientific_Sensor,28.5,23.3,35.6,11.82,26,N/A,1585,Lab
003628,Handheld_Spectrometer,23.5,18.5,23.7,5.15,25,N/A,4359,Engineering_Bay
003629,Asteroid_Sample_Container,23,24.4,12.4,1.9,100,N/A,1511,Storage_Bay
003630,Lab_Microscope,34.7,30.7,31.1,16.57,69,N/A,879,Lab
003631,Water_Purification_Unit,26.5,21.2,34.6,9.72,84,N/A,1413,Crew_Quarters
003632,Medical_Scanner,38.9,35.4,34.1,23.48,60,30-06-2025,82,Lab
003633,Protein_Bars,29.2,44.5,46.5,30.21,23,N/A,65,Crew_Quarters
003634,Food_Packet,28.6,18.3,26.6,2,7,11-10-2025,49,Storage_Bay
003635,Laptop,38.8,38.2,42.9,31.79,61,N/A,1219,Crew_Quarters
003636,Handheld_Spectrometer,44.1,31,21.7,14.83,86,N/A,4255,Lab
003637,Antibiotic_Supply,41,28.5,25.5,14.9,74,11-10-2026,4632,Medical_Bay
003638,Circuit_Board,29.1,23.2,32.1,10.84,13,N/A,1106,Storage_Bay
003639,Emergency_Oxygen_Mask,49,20.6,33.2,16.76,92,N/A,4682,Crew_Quarters
003640,Medical_Scanner,25.3,14.8,18.3,3.43,70,15-12-2026,31,Medical_Bay
003641,Handheld_Spectrometer,25.6,26.1,38.4,12.83,17,N/A,4780,Engineering_Bay
003642,Helmet_Visor,30,20.3,21.6,6.58,17,N/A,972,Crew_Quarters
003643,Vacuum_Sealed_Tools,38.6,26.9,18,9.35,37,N/A,1985,Maintenance_Bay
003644,Antibiotic_Supply,39.1,13.9,25.6,6.96,20,25-10-2025,2366,Medical_Bay
003645,Scientific_Sensor,24.7,22,20.2,5.49,44,N/A,4024,Cockpit
003646,Solar_Panel,42.6,72.3,2.3,12,94,N/A,4779,External_Storage
003647,Navigation_Module,20.8,48.8,36.1,18.32,66,N/A,4043,Command_Center
003648,Oxygen_Cylinder,23.5,26.3,95,32.8,91,N/A,4124,Crew_Quarters
003649,Research_Samples,23.1,14.6,25.3,6.7,79,N/A,3742,Storage_Bay
003650,Circuit_Board,24.8,17.5,36,7.81,25,N/A,4248,Storage_Bay
003651,Water_Purification_Unit,28.5,29.6,37.4,15.78,89,N/A,4650,Life_Support
003652,Tether_Reel,28,19.6,48,13.17,78,N/A,3417,Airlock
003653,Tool_Kit,21.6,23.2,14.8,7.7,65,N/A,25,Storage_Bay
003654,Medical_Scanner,14.7,49.8,48.6,17.79,40,20-08-2026,90,Medical_Bay
003655,Antibiotic_Supply,20.5,11.9,18.9,2.31,16,27-04-2026,2202,Lab
003656,Oxygen_Cylinder,30,15.6,73.6,46.9,96,N/A,3664,Airlock
003657,Protein_Bars,45.1,42.7,41.1,39.57,77,N/A,2799,Storage_Bay
003658,Battery_Pack,20.3,11.3,46.4,5.32,89,N/A,746,External_Storage
003659,Vacuum_Sealed_Tools,29.4,33.1,10.5,5.11,13,N/A,3391,Maintenance_Bay
003660,Tool_Kit,18.7,25.4,11.9,7.8,45,N/A,47,Storage_Bay
003661,Waste_Management_Kit,23.4,23.1,21.7,4,16,N/A,16,Engineering_Bay
003662,Circuit_Board,47.5,15.5,48.1,17.71,75,N/A,800,Engineering_Bay
003663,Protein_Bars,46.4,10.6,40.4,9.94,75,N/A,1045,Crew_Quarters
003664,Tool_Kit,15.9,26.5,22.9,9.3,71,N/A,79,Storage_Bay
003665,Pressure_Regulator,28,20.9,16.9,4.94,13,N/A,676,Engineering_Bay
003666,Pressure_Regulator,21.4,40.3,23.2,10,80,N/A,2117,Engineering_Bay
003667,Vacuum_Sealed_Tools,35.6,44.2,21.7,17.07,68,N/A,4748,Storage_Bay
003668,Water_Bottle,48.3,24.1,25.9,15.07,84,N/A,507,Storage_Bay
003669,Medical_Scanner,33.7,38.8,14.6,9.55,54,11-10-2026,42,Medical_Bay
003670,Microgravity_Lab_Kit,25.9,13.7,22.9,2.7,52,N/A,78,Lab
003671,Emergency_Oxygen_Mask,34.2,36.3,11.1,6.89,1,N/A,3854,Crew_Quarters
003672,Space_Suit,39.4,14,33,9.1,14,N/A,2109,Airlock
003673,Microgravity_Lab_Kit,10.8,22.1,12.4,3.9,42,N/A,91,Lab
003674,Scientific_Sensor,23.2,47.3,33.1,18.16,67,N/A,2536,Lab
003675,Handheld_Spectrometer,16.5,30.9,40.1,10.22,99,N/A,2921,Lab
003676,Battery_Pack,19.9,12.3,12.7,1.55,42,N/A,741,External_Storage
003677,Fire_Extinguisher,11.1,24.6,45.1,6.16,61,N/A,4892,Crew_Quarters
003678,Circuit_Board,40.4,12.9,25.3,6.59,64,N/A,1229,Storage_Bay
003679,Laptop,28.7,46.5,43.6,29.09,36,N/A,104,Command_Center
003680,3D_Printer,39.1,31.3,23.6,14.44,66,N/A,3652,Lab
003681,Tether_Reel,18.6,33.9,34.3,10.81,75,N/A,4760,Airlock
003682,Oxygen_Cylinder,28.1,16.5,43.4,39.4,38,N/A,1155,Medical_Bay
003683,Vacuum_Sealed_Tools,30.9,44.5,40.5,27.84,96,N/A,1517,Storage_Bay
003684,Emergency_Beacon,17.5,17.9,14.3,2.24,17,N/A,1432,Cockpit
003685,Research_Samples,11.1,20.4,18,2.1,41,N/A,3536,Storage_Bay
003686,Solar_Panel,70.7,76.3,1.5,19.5,39,N/A,2680,External_Storage
003687,Water_Bottle,38,12.6,42,10.05,41,N/A,1908,Storage_Bay
003688,Gyroscope_Module,45.7,40.8,36.1,33.66,3,N/A,2468,Engineering_Bay
003689,Thruster_Fuel,15,12.5,24.6,2.31,55,N/A,2562,Engine_Bay
003690,Communication_Device,40.8,11.6,33,7.81,21,N/A,3024,Command_Center
003691,Asteroid_Sample_Container,24,23.1,11.9,9,23,N/A,3503,Storage_Bay
003692,Asteroid_Sample_Container,23.7,27.5,18.4,2.7,21,N/A,2297,Lab
003693,Asteroid_Sample_Container,12.6,14.2,18.4,3.6,21,N/A,4085,Lab
003694,Gyroscope_Module,18.1,38.7,23.5,8.23,1,N/A,3477,Engineering_Bay
003695,Space_Suit,24.7,21.3,30.9,8.13,20,N/A,2707,Storage_Bay
003696,Communication_Device,39.6,44.5,20.3,17.89,52,N/A,2814,Crew_Quarters
003697,Microgravity_Lab_Kit,24.5,20.9,21.5,5.4,68,N/A,26,Lab
003698,Gyroscope_Module,34,13.9,32.7,7.73,65,N/A,3436,Engineering_Bay
003699,Navigation_Module,32,16.1,40.6,10.46,36,N/A,8,Command_Center
003700,Navigation_Module,37.9,48.5,17.5,16.08,32,N/A,1971,Cockpit
003701,EV_Suit_Battery,40,26.8,13.8,7.4,32,N/A,733,Airlock
003702,EV_Suit_Battery,46.2,16.7,32.8,12.65,1,N/A,960,Airlock
003703,Research_Samples,19.1,27.8,22.3,2.9,24,N/A,4615,Lab
003704,Research_Samples,21.5,23.2,18.9,6.1,70,N/A,218,Storage_Bay
003705,Pressure_Regulator,38.9,29,16.3,9.19,67,N/A,4344,Engineering_Bay
003706,Waste_Management_Kit,29.1,23.1,10.9,3.6,44,N/A,71,Sanitation_Bay
003707,Pressure_Regulator,20.1,28.6,25.5,7.33,74,N/A,478,Engineering_Bay
003708,EV_Suit_Battery,31.4,49.5,36.9,28.68,18,N/A,987,Storage_Bay
003709,Oxygen_Cylinder,17.6,26.6,72.3,36.9,86,N/A,3075,Crew_Quarters
003710,CO2_Scrubber,10.9,14.1,35.4,2.72,69,N/A,145,Life_Support
003711,Circuit_Board,41.1,42.6,14,12.26,45,N/A,4830,Storage_Bay
003712,Emergency_Beacon,40.1,20.9,13.3,5.57,96,N/A,2057,Command_Center
003713,3D_Printer,37.9,31.7,27.5,16.52,91,N/A,159,Lab
003714,Pressure_Regulator,25.7,46.2,45.1,26.77,21,N/A,1553,Airlock
003715,Vacuum_Sealed_Tools,35.9,34.4,15.5,9.57,57,N/A,3496,Maintenance_Bay
003716,Laptop,26.8,11.9,18.4,2.93,54,N/A,4830,Command_Center
003717,Tether_Reel,14.2,46.5,44.7,14.76,76,N/A,2202,External_Storage
003718,Circuit_Board,30,13.2,21.4,4.24,80,N/A,3647,Storage_Bay
003719,CO2_Scrubber,44.9,17.7,46.2,18.36,32,N/A,905,Engineering_Bay
003720,Research_Samples,18.6,19.1,26.5,9.6,98,N/A,3938,Lab
003721,Circuit_Board,36.8,24.8,16.2,7.39,45,N/A,3224,Engineering_Bay
003722,Waste_Management_Kit,16.9,16.9,23.1,1.5,67,N/A,13,Sanitation_Bay
003723,Laptop,42.5,22.8,38.8,18.8,8,N/A,3878,Crew_Quarters
003724,Microgravity_Lab_Kit,20.8,25.7,28.6,4.7,38,N/A,72,Crew_Quarters
003725,Navigation_Module,10.5,30.8,29.6,4.79,68,N/A,1414,Cockpit
003726,Thruster_Fuel,15.1,35.1,31.4,8.32,16,N/A,2563,Engine_Bay
003727,3D_Printer,27.4,15.3,43.7,9.16,30,N/A,2808,Lab
003728,Research_Samples,21.2,19.1,17.7,3.1,65,N/A,4314,Lab
003729,Communication_Device,47.7,21.2,24.9,12.59,42,N/A,4335,Crew_Quarters
003730,Cooling_System,11.3,34.5,25.4,4.95,51,N/A,4186,Power_Bay
003731,Antibiotic_Supply,11.8,44.8,27.7,7.32,10,27-03-2026,636,Lab
003732,Antibiotic_Supply,49.5,12.6,42.2,13.16,38,09-10-2026,1660,Lab
003733,Water_Bottle,11.5,30.9,10.2,1.81,39,N/A,4505,Storage_Bay
003734,Helmet_Visor,49.1,29.6,16.6,12.06,21,N/A,4321,Storage_Bay
003735,Water_Bottle,25.1,11.1,26.5,3.69,74,N/A,1075,Crew_Quarters
003736,Helmet_Visor,14.5,13.2,26.1,2.5,32,N/A,2413,Storage_Bay
003737,Protein_Bars,20.1,43.6,31.4,13.76,14,N/A,4979,Crew_Quarters
003738,Tool_Kit,25.5,18.9,22.5,8.8,4,N/A,19,Maintenance_Bay
003739,Space_Suit,48.9,26.2,45.9,29.4,94,N/A,1012,Storage_Bay
003740,Food_Packet,19.5,19.7,24.8,9.2,39,05-03-2026,55,Crew_Quarters
003741,CO2_Scrubber,43.4,40,24.2,21.01,72,N/A,346,Life_Support
003742,Helmet_Visor,11.7,34.6,20.3,4.11,42,N/A,1051,Crew_Quarters
003743,Asteroid_Sample_Container,15.8,14,25.8,7,84,N/A,4121,Storage_Bay
003744,LED_Work_Light,26.7,39.1,18,9.4,75,N/A,4613,Engineering_Bay
003745,Food_Packet,29.2,25,27.1,2.9,97,22-06-2025,51,Storage_Bay
003746,Antibiotic_Supply,30.5,14.6,21.6,4.81,19,31-05-2025,3401,Medical_Bay
003747,Water_Bottle,17,47.2,10.3,4.13,16,N/A,2356,Crew_Quarters
003748,Solar_Panel,42.3,97.5,1.8,8.1,60,N/A,4837,External_Storage
003749,Battery_Pack,19.8,28.2,29.2,8.15,28,N/A,221,External_Storage
003750,Oxygen_Cylinder,28.9,25.4,88.7,38.5,20,N/A,3610,Airlock
003751,Thruster_Fuel,10.5,12.1,26.6,1.69,22,N/A,3599,Storage_Bay
003752,Vacuum_Sealed_Tools,35.8,41.4,49.8,36.9,71,N/A,1961,Storage_Bay
003753,Asteroid_Sample_Container,14.7,20.6,24,5.6,22,N/A,1705,Storage_Bay
003754,Emergency_Beacon,18.2,43.6,41.3,16.39,73,N/A,1772,Command_Center
003755,Thruster_Fuel,29.4,13.8,25.5,5.17,2,N/A,1139,Engine_Bay
003756,Gyroscope_Module,18,16.5,30.5,4.53,47,N/A,3999,Cockpit
003757,Solar_Panel,72.3,61.3,2.8,7.8,54,N/A,2074,Power_Bay
003758,LED_Work_Light,43.8,18.8,15.1,6.22,65,N/A,4488,Maintenance_Bay
003759,Space_Suit,43.3,24.7,42.7,22.83,78,N/A,2329,Airlock
003760,Oxygen_Cylinder,21.7,19.9,65.1,17.5,60,N/A,3691,Medical_Bay
003761,Waste_Management_Kit,11.9,21.1,23.6,5.6,93,N/A,42,Engineering_Bay
003762,Space_Suit,34.9,36.1,21.4,13.48,48,N/A,365,Storage_Bay
003763,Handheld_Spectrometer,50,38.2,35,33.43,27,N/A,3810,Engineering_Bay
003764,Asteroid_Sample_Container,10,16.6,16.8,6.8,94,N/A,1627,Storage_Bay
003765,Water_Purification_Unit,47.7,11.2,49.5,13.22,36,N/A,1502,Crew_Quarters
003766,Cooling_System,34.3,47.9,38.4,31.55,6,N/A,2807,Engineering_Bay
003767,3D_Printer,46.5,27,10.7,6.72,97,N/A,3430,Lab
003768,Food_Packet,12.2,15,23.7,5.9,36,26-11-2026,70,Storage_Bay
003769,Water_Purification_Unit,12.4,22.7,27.7,3.9,14,N/A,2410,Crew_Quarters
003770,Thruster_Fuel,44,46.9,43.3,44.68,47,N/A,2776,Storage_Bay
003771,Helmet_Visor,49.7,42,49.5,51.66,48,N/A,3434,Storage_Bay
003772,Seed_Packets,27,20.4,24,4.9,52,N/A,20,Lab
003773,Oxygen_Cylinder,20.9,20.6,48.2,43.6,40,N/A,201,Medical_Bay
003774,Protein_Bars,35.7,10.3,45.6,8.38,34,N/A,1914,Crew_Quarters
003775,Food_Packet,17.9,26.4,21.7,9,94,14-06-2026,34,Crew_Quarters
003776,Antibiotic_Supply,33.9,20.3,16.2,5.57,45,20-09-2025,3147,Lab
003777,EV_Suit_Battery,47.1,44.5,28.5,29.87,50,N/A,575,Airlock
003778,Laptop,42.1,34.7,15.7,11.47,33,N/A,2530,Command_Center
003779,Water_Purification_Unit,48.4,44.7,30.2,32.67,15,N/A,1463,Life_Support
003780,Microgravity_Lab_Kit,26.9,12.7,16,3.5,18,N/A,77,Lab
003781,Asteroid_Sample_Container,18.6,13.5,16,9.9,78,N/A,1301,Storage_Bay
003782,Pressure_Regulator,26.5,13.7,22.9,4.16,1,N/A,2374,Airlock
003783,Waste_Management_Kit,24.8,11.4,26.3,5.5,78,N/A,1,Sanitation_Bay
003784,Microgravity_Lab_Kit,19.7,19.7,14.9,7.1,36,N/A,64,Lab
003785,First_Aid_Kit,10.1,24.8,21,1.4,28,N/A,81,Medical_Bay
003786,Pressure_Regulator,27,22.8,13.6,4.19,71,N/A,3137,Engineering_Bay
003787,Radiation_Shield,24.3,36.7,41.1,18.33,16,N/A,1035,Engineering_Bay
003788,3D_Printer,25.1,21.3,33.9,9.06,51,N/A,410,Engineering_Bay
003789,Solar_Panel,60.8,58.9,4.7,18.1,29,N/A,2759,External_Storage
003790,Water_Bottle,35.8,27.3,24.7,12.07,73,N/A,4721,Crew_Quarters
003791,Handheld_Spectrometer,12.9,28.1,38.9,7.05,42,N/A,4297,Lab
003792,Tool_Kit,12.6,20.1,24.2,4.3,71,N/A,52,Storage_Bay
003793,Antibiotic_Supply,11.5,31,27.2,4.85,27,13-10-2026,4044,Lab
003794,Space_Suit,48.2,18.8,11.2,5.07,41,N/A,3630,Airlock
003795,Emergency_Oxygen_Mask,11.6,44.4,26.1,6.72,60,N/A,2641,Medical_Bay
003796,Navigation_Module,47.8,36.8,15,13.19,38,N/A,2037,Command_Center
003797,Circuit_Board,45.3,37.2,49.5,41.71,68,N/A,344,Engineering_Bay
003798,Antibiotic_Supply,41.9,39.3,42.1,34.66,63,21-05-2025,4282,Medical_Bay
003799,Scientific_Sensor,41.9,47,16.5,16.25,39,N/A,4059,Lab
003800,Fire_Extinguisher,19.4,26.9,24.7,6.44,75,N/A,1184,Crew_Quarters
003801,Handheld_Spectrometer,13.8,44.6,12.9,3.97,83,N/A,2785,Lab
003802,Seed_Packets,13.6,10.2,21.7,9.1,39,N/A,95,Lab
003803,Pressure_Regulator,35,26.4,36,16.63,46,N/A,2832,Engineering_Bay
003804,Gyroscope_Module,43.3,22.1,41.9,20.05,94,N/A,3176,Engineering_Bay
003805,Antibiotic_Supply,10.8,41.9,11.1,2.51,77,09-06-2026,4183,Lab
003806,3D_Printer,46,25.5,16.7,9.79,9,N/A,3572,Engineering_Bay
003807,3D_Printer,44.8,35.1,16.3,12.82,11,N/A,1428,Lab
003808,Protein_Bars,45,19.4,13.9,6.07,76,N/A,3086,Storage_Bay
003809,Tool_Kit,27.1,25.5,21.5,5.9,54,N/A,51,Storage_Bay
003810,Water_Purification_Unit,34.9,41.6,14,10.16,82,N/A,2922,Crew_Quarters
003811,Oxygen_Cylinder,16.6,21.2,56.4,32.2,19,N/A,1100,Crew_Quarters
003812,Waste_Management_Kit,14.7,13.1,24.1,7.8,30,N/A,8,Sanitation_Bay
003813,Tool_Kit,29,17.3,18.1,9.5,48,N/A,81,Storage_Bay
003814,CO2_Scrubber,12.1,13.4,37,3,8,N/A,428,Life_Support
003815,Solar_Panel,49.7,66.5,1.7,17.2,79,N/A,4165,Power_Bay
003816,Thruster_Fuel,47.2,36.3,34.2,29.3,41,N/A,2153,Engine_Bay
003817,Space_Suit,45,30.7,26,17.96,99,N/A,776,Airlock
003818,Scientific_Sensor,31.9,42.8,49.6,33.86,27,N/A,3642,Lab
003819,Thruster_Fuel,20.3,16,28.9,4.69,62,N/A,4190,Engine_Bay
003820,Medical_Scanner,49.7,20,23.5,11.68,35,21-01-2027,60,Medical_Bay
003821,Lab_Microscope,42.3,15.7,35.3,11.72,46,N/A,1425,Lab
003822,Vacuum_Sealed_Tools,35.7,15.7,34.8,9.75,95,N/A,179,Storage_Bay
003823,Tether_Reel,34.8,14.8,40.6,10.46,63,N/A,1882,Airlock
003824,Radiation_Shield,49.5,14.4,19.9,7.09,49,N/A,3266,Storage_Bay
003825,First_Aid_Kit,19.9,24.9,22.1,2.9,8,N/A,43,Medical_Bay
003826,Protein_Bars,34.6,47.8,37.8,31.26,45,N/A,4861,Crew_Quarters
003827,Communication_Device,35,12.7,18,4,31,N/A,2034,Command_Center
003828,Cooling_System,40.3,10.8,10.8,2.35,49,N/A,187,Engineering_Bay
003829,Seed_Packets,11.1,25.1,10.6,8.3,23,N/A,48,Lab
003830,Seed_Packets,16.1,19.1,11,5.4,75,N/A,88,Lab
003831,Helmet_Visor,27.9,22.5,41.7,13.09,24,N/A,1695,Crew_Quarters
003832,Fire_Extinguisher,18.9,34.6,41.8,13.67,34,N/A,275,Crew_Quarters
003833,Emergency_Beacon,16.7,33.8,27.1,7.65,73,N/A,1240,Command_Center
003834,EV_Suit_Battery,34.7,48.4,24.7,20.74,50,N/A,303,Storage_Bay
003835,CO2_Scrubber,22.4,24.7,38.1,10.54,26,N/A,593,Life_Support
003836,Space_Suit,16.6,32.9,28.8,7.86,32,N/A,4654,Storage_Bay
003837,Laptop,38.7,18.2,41.3,14.54,72,N/A,34,Command_Center
003838,Helmet_Visor,35.3,20.6,35.4,12.87,48,N/A,3340,Crew_Quarters
003839,Gyroscope_Module,47.5,12.5,47.4,14.07,80,N/A,4117,Engineering_Bay
003840,3D_Printer,46.2,47.3,38.9,42.5,34,N/A,3228,Lab
003841,First_Aid_Kit,12.8,21.6,28.6,3.2,38,N/A,31,Medical_Bay
003842,Food_Packet,22.6,22.2,16.8,4.8,98,20-07-2025,6,Storage_Bay
003843,EV_Suit_Battery,49.6,24.7,19.9,12.19,70,N/A,591,Airlock
003844,Water_Bottle,11.4,17,41.1,3.98,34,N/A,4498,Storage_Bay
003845,Waste_Management_Kit,19,18.8,13.8,8.6,4,N/A,72,Engineering_Bay
003846,Tool_Kit,28.5,10.9,12.1,9.3,14,N/A,92,Maintenance_Bay
003847,Tether_Reel,12.2,22.6,48,6.62,57,N/A,1903,Airlock
003848,Radiation_Shield,44,29,28,17.86,3,N/A,1387,Storage_Bay
003849,3D_Printer,24,33.2,44.4,17.69,75,N/A,772,Lab
003850,Waste_Management_Kit,23.4,26.9,14.5,1.3,96,N/A,31,Engineering_Bay
003851,First_Aid_Kit,22.2,14.7,23.7,5.9,43,N/A,80,Crew_Quarters
003852,CO2_Scrubber,27.5,14.9,40.9,8.38,57,N/A,164,Engineering_Bay
003853,Radiation_Shield,24.7,38.5,17.6,8.37,93,N/A,3064,Engineering_Bay
003854,Handheld_Spectrometer,48.3,13.1,33.7,10.66,89,N/A,3402,Lab
003855,Tool_Kit,13.4,11.7,27.7,1.6,43,N/A,12,Storage_Bay
003856,Tool_Kit,29.3,24.4,17.7,7,12,N/A,73,Maintenance_Bay
003857,Seed_Packets,17.8,14.7,15.3,1.4,53,N/A,26,Lab
003858,Seed_Packets,20.9,27.7,27.7,9.2,71,N/A,93,Greenhouse
003859,Navigation_Module,12.7,41.9,28.2,7.5,71,N/A,3277,Cockpit
003860,Solar_Panel,84.9,57.5,1,6.2,57,N/A,1489,External_Storage
003861,Medical_Scanner,43.7,17.5,25.9,9.9,92,18-09-2026,1,Lab
003862,Solar_Panel,56.3,59.5,2.8,19,38,N/A,2230,Power_Bay
003863,Research_Samples,10,25.8,24.9,1.3,5,N/A,3833,Storage_Bay
003864,Pressure_Regulator,33.3,33.8,33.3,18.74,20,N/A,3139,Engineering_Bay
003865,Research_Samples,25.6,24.4,27.5,2.3,46,N/A,2468,Lab
003866,Space_Suit,44.4,42.9,31.9,30.38,67,N/A,837,Storage_Bay
003867,CO2_Scrubber,49.9,11.7,24.9,7.27,68,N/A,171,Engineering_Bay
003868,Microgravity_Lab_Kit,29.5,13.7,12.2,3.8,1,N/A,45,Crew_Quarters
003869,CO2_Scrubber,25.3,25.8,45,14.69,75,N/A,432,Life_Support
003870,Cooling_System,34.2,29.3,10.3,5.16,13,N/A,2542,Engineering_Bay
003871,Medical_Scanner,21.8,38.7,44,18.56,33,11-10-2026,36,Lab
003872,Cooling_System,22.2,31.2,41.2,14.27,77,N/A,1350,Engineering_Bay
003873,Fire_Extinguisher,32.3,35.3,30.9,17.62,76,N/A,3750,Crew_Quarters
003874,Seed_Packets,26.5,24.8,13,7.1,58,N/A,46,Lab
003875,Laptop,40,45.6,45.9,41.86,3,N/A,4193,Command_Center
003876,Handheld_Spectrometer,25.8,46.4,22.7,13.59,45,N/A,4388,Engineering_Bay
003877,Circuit_Board,31.8,46.7,30,22.28,66,N/A,4991,Engineering_Bay
003878,Asteroid_Sample_Container,20,21.5,27.9,8.9,63,N/A,509,Lab
003879,Battery_Pack,22.2,15.7,12.5,2.18,45,N/A,100,External_Storage
003880,Space_Suit,42.3,21.8,12.7,5.86,28,N/A,2384,Airlock
003881,Pressure_Regulator,21.2,36.5,11.1,4.29,82,N/A,3115,Engineering_Bay
003882,Scientific_Sensor,47,42.4,27.9,27.8,41,N/A,179,Lab
003883,Asteroid_Sample_Container,19.5,14.8,28.9,1.9,28,N/A,2155,Storage_Bay
003884,CO2_Scrubber,20,33.5,18.5,6.2,23,N/A,588,Life_Support
003885,Emergency_Beacon,45,28.3,48.2,30.69,47,N/A,4409,Command_Center
003886,Water_Bottle,36.4,30.3,17.7,9.76,86,N/A,1564,Crew_Quarters
003887,Pressure_Regulator,28.4,39.7,49.6,27.96,1,N/A,2206,Airlock
003888,Tool_Kit,24.4,15.3,13.6,8.2,27,N/A,20,Storage_Bay
003889,Microgravity_Lab_Kit,10.8,23.5,19.3,1.2,33,N/A,29,Lab
003890,3D_Printer,44.5,42.3,43.3,40.75,85,N/A,2832,Engineering_Bay
003891,Fire_Extinguisher,32,46,15.5,11.41,80,N/A,2748,Crew_Quarters
003892,Tether_Reel,13,41.1,31.5,8.42,49,N/A,4833,Airlock
003893,CO2_Scrubber,34.4,20.2,24,8.34,16,N/A,727,Life_Support
003894,Food_Packet,28.9,17.8,27.8,4.6,99,26-02-2026,36,Storage_Bay
003895,Water_Bottle,40,31.4,35.2,22.11,20,N/A,2306,Storage_Bay
003896,Food_Packet,16.2,26.4,12.9,5.2,94,06-02-2026,10,Storage_Bay
003897,Tool_Kit,12.3,19.2,22.3,5.7,19,N/A,36,Maintenance_Bay
003898,Circuit_Board,11.6,37.4,44.6,9.67,97,N/A,2318,Storage_Bay
003899,Seed_Packets,20.1,17.2,13.1,2.7,37,N/A,88,Lab
003900,Tether_Reel,41.7,16.6,27,9.34,10,N/A,2197,External_Storage
003901,LED_Work_Light,23.5,11.8,17.9,2.48,21,N/A,3446,Maintenance_Bay
003902,Protein_Bars,33.8,31.5,39.8,21.19,87,N/A,1971,Crew_Quarters
003903,Solar_Panel,92.3,45.5,1.1,19,66,N/A,1471,Power_Bay
003904,Helmet_Visor,46.1,18.8,45,19.5,32,N/A,940,Crew_Quarters
003905,CO2_Scrubber,21.9,12.4,36.5,4.96,44,N/A,209,Life_Support
003906,Laptop,23.2,15.8,20.4,3.74,39,N/A,1785,Command_Center
003907,Communication_Device,14.5,24.5,12.2,2.17,12,N/A,1402,Command_Center
003908,3D_Printer,30.6,44.5,42.2,28.73,84,N/A,4675,Lab
003909,3D_Printer,19.3,23,27.6,6.13,97,N/A,4392,Lab
003910,Communication_Device,15.8,46.1,44,16.02,65,N/A,937,Command_Center
003911,Solar_Panel,48.4,49.6,1.8,15.4,41,N/A,3499,External_Storage
003912,Fire_Extinguisher,43.1,45.4,27,26.42,86,N/A,192,Crew_Quarters
003913,Lab_Microscope,22.1,28.5,32.7,10.3,62,N/A,3788,Medical_Bay
003914,Laptop,48.3,40.6,16.6,16.28,20,N/A,2977,Crew_Quarters
003915,Thruster_Fuel,36,28,35.5,17.89,32,N/A,4867,Storage_Bay
003916,Vacuum_Sealed_Tools,37.5,17.2,13,4.19,15,N/A,2537,Storage_Bay
003917,Protein_Bars,30,45.7,30.9,21.18,27,N/A,2252,Crew_Quarters
003918,Circuit_Board,34.6,39.5,14.7,10.05,77,N/A,2352,Storage_Bay
003919,Radiation_Shield,24.8,10.6,30.5,4.01,66,N/A,810,Storage_Bay
003920,Thruster_Fuel,12.5,40.3,39.7,10,73,N/A,4488,Storage_Bay
003921,Microgravity_Lab_Kit,22.7,24.4,27.3,10,43,N/A,83,Lab
003922,Antibiotic_Supply,34.1,26,43.6,19.33,47,22-09-2025,3785,Medical_Bay
003923,CO2_Scrubber,17.8,38.2,31.2,10.61,70,N/A,603,Engineering_Bay
003924,Oxygen_Cylinder,21,18.5,54.1,24.2,53,N/A,3957,Airlock
003925,Navigation_Module,27.8,38,41.1,21.71,76,N/A,2155,Command_Center
003926,Navigation_Module,13.5,37.3,42.4,10.68,44,N/A,3017,Cockpit
003927,Asteroid_Sample_Container,30,14.8,18.3,5.4,28,N/A,783,Lab
003928,CO2_Scrubber,13.4,33.2,24.9,5.54,58,N/A,771,Life_Support
003929,Tether_Reel,39.7,13.6,41.1,11.1,6,N/A,1001,External_Storage
003930,LED_Work_Light,40.6,29.7,37.2,22.43,63,N/A,3443,Maintenance_Bay
003931,Oxygen_Cylinder,23.1,17,89.3,14.2,17,N/A,897,Medical_Bay
003932,Research_Samples,23.7,20.4,27,3.2,1,N/A,4040,Lab
003933,Emergency_Oxygen_Mask,44.1,30.6,38.9,26.25,46,N/A,2311,Medical_Bay
003934,Emergency_Beacon,14.4,12.6,38.8,3.52,9,N/A,2116,Cockpit
003935,Lab_Microscope,30.3,21.6,11.5,3.76,40,N/A,3762,Lab
003936,Handheld_Spectrometer,46.3,23.8,32.1,17.69,24,N/A,177,Engineering_Bay
003937,First_Aid_Kit,27.3,16.5,13.8,3.1,66,N/A,72,Crew_Quarters
003938,LED_Work_Light,44.1,15,25.6,8.47,91,N/A,2267,Engineering_Bay
